ID,SubscriptionId,BillingStartDate,BillingEndDate,Status,PaymentGatewayStatus,Amount
4783,1957,2025-04-27 00:00:00.000,2025-06-26 00:00:00.000,Active,,0.00
4784,1948,2025-04-27 00:00:00.000,2025-06-26 00:00:00.000,Active,,0.00
4881,2788,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,10.00
4882,2785,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,8.00
4901,2789,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,29.00
4902,2790,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,29.00
4903,2791,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,29.00
4906,2792,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,288.95
4910,2797,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,,240.00
4911,2798,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,,240.00
4912,2799,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,,240.00
4914,2800,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,,240.00
4930,2802,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,Complete,Success,35.00
4990,2802,2025-04-29 00:00:00.000,2025-04-29 00:00:00.000,Complete,Success,15.00
4991,2806,2025-04-29 00:00:00.000,2025-04-29 00:00:00.000,Complete,Success,8.00
4992,2805,2025-04-29 00:00:00.000,2025-04-29 00:00:00.000,Complete,Success,20.00
4993,2790,2025-04-29 00:00:00.000,2025-04-29 00:00:00.000,Complete,Success,20.00
4994,2804,2025-04-29 00:00:00.000,2025-04-29 00:00:00.000,Complete,Success,146.23
4995,2807,2025-04-29 00:00:00.000,2025-04-29 00:00:00.000,Complete,Success,10.00
5092,2689,2025-04-30 00:00:00.000,2025-05-06 00:00:00.000,Complete,,10.00
5093,2806,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,8.00
5094,2809,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,20.00
5095,2802,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,15.00
5096,2810,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,146.23
5097,2808,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,10.00
5119,2811,2025-04-30 00:00:00.000,2025-05-29 00:00:00.000,Complete,,116.27
5132,2812,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,30.00
5134,2813,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,30.00
5139,2814,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,Complete,Success,40.00
5192,2183,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Active,Success,10.00
5199,164,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,441.00
5200,2602,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,0.00
5201,2016,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,0.00
5202,2639,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,31.00
5203,2015,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,0.00
5204,2636,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,31.00
5205,2815,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,10.00
5206,2179,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,0.00
5207,2643,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,62.00
5208,2809,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,20.00
5209,2817,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,15.00
5210,2641,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,31.00
5211,2013,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,0.00
5212,2635,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,31.00
5213,146,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,1300.00
5214,2806,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,8.00
5215,147,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,1300.00
5216,2645,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,62.00
5217,148,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,1300.00
5218,2661,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,1690.00
5219,2793,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,,29.00
5220,2180,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,0.00
5221,2812,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,20.00
5222,2621,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,31.00
5223,2017,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,0.00
5224,2816,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,146.23
5225,163,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,0.00
5226,2642,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,62.00
5227,2637,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,31.00
5228,2586,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,0.00
5229,2660,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,0.00
5230,2604,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,30.00
5231,2813,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,20.00
5253,2818,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,49.00
5257,2819,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,218.40
5265,2820,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,30.00
5274,2822,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,,19.04
5276,2821,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,11.20
5277,2823,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,223.36
5285,2824,2025-05-01 00:00:00.000,2025-05-31 00:00:00.000,Complete,Success,11.20
5287,2831,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,30.00
5289,2825,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,40.00
5290,2827,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,40.00
5291,2829,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,40.00
5292,2828,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,40.00
5293,2830,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,40.00
5341,2834,2025-05-02 00:00:00.000,2025-05-08 00:00:00.000,Complete,,10.00
5342,2835,2025-05-02 00:00:00.000,2025-05-08 00:00:00.000,Complete,,10.00
5343,2836,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,20.00
5344,2837,2025-05-02 00:00:00.000,2025-05-08 00:00:00.000,Complete,,10.00
5345,2840,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,201.36
5346,2839,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,20.00
5347,2712,2025-05-02 00:00:00.000,2025-05-08 00:00:00.000,Complete,,10.00
5348,2700,2025-05-02 00:00:00.000,2025-05-08 00:00:00.000,Complete,,10.00
5349,2820,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,20.00
5350,2806,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,8.00
5351,2831,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,20.00
5352,2832,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,,20.00
5353,2826,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,40.00
5354,2838,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,330.00
5355,2753,2025-05-02 00:00:00.000,2025-05-08 00:00:00.000,Complete,,10.00
5356,2817,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,15.00
5357,2777,2025-05-02 00:00:00.000,2025-05-05 00:00:00.000,Complete,,0.00
5358,2833,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,155.60
5376,2841,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,192.50
5382,2842,2025-04-18 00:00:00.000,2025-04-24 00:00:00.000,Complete,Success,218.40
5386,2843,2025-05-02 00:00:00.000,2025-05-02 00:00:00.000,Complete,Success,0.00
5458,2849,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,30.00
5459,2846,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,20.00
5460,2839,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,20.00
5461,2845,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,330.00
5462,2847,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,285.50
5463,2843,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,0.00
5464,2836,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,20.00
5465,2817,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,15.00
5466,2850,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,201.36
5467,2844,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,20.00
5468,2665,2025-05-03 00:00:00.000,2025-06-02 00:00:00.000,Complete,,20.00
5469,2848,2025-05-03 00:00:00.000,2025-05-03 00:00:00.000,Complete,Success,155.60
5566,2853,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,0.00
5567,2855,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,155.60
5568,2844,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,20.00
5569,2852,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,201.36
5570,2854,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,330.00
5571,2856,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,285.50
5572,2846,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,20.00
5573,2851,2025-05-04 00:00:00.000,2025-05-04 00:00:00.000,Complete,Success,30.00
5670,2853,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,0.00
5671,2859,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,330.00
5672,2861,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,155.60
5673,2860,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,201.36
5674,2858,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,30.00
5675,2857,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,285.50
5692,2862,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,50.00
5693,2863,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Complete,Success,50.00
5711,2868,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Cancelled,,0.00
5712,2869,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Cancelled,Success,29.00
5713,2870,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Active,Success,50.00
5714,2871,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Active,Success,50.00
5715,2872,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Active,Success,50.00
5716,2873,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Active,Success,50.00
5719,2874,2025-05-05 00:00:00.000,2025-05-05 00:00:00.000,Active,Success,50.00
5790,2884,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Cancelled,Success,29.00
5791,2883,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Cancelled,Success,29.00
5792,2885,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,29.00
5796,2886,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Active,Success,218.40
5797,2887,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,218.40
5802,2890,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,30.00
5803,2892,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,218.40
5805,2893,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,20.00
5806,2894,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,30.00
5810,2896,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,29.00
5816,2908,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,29.00
5823,2914,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,50.00
5825,2915,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,50.00
5827,2916,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,29.00
5830,2924,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,29.00
5832,2910,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,50.00
5834,2936,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,Success,39.00
5852,2951,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,50.00
5895,2689,2025-05-07 00:00:00.000,2025-05-13 00:00:00.000,Active,,10.00
5896,2018,2025-05-07 00:00:00.000,2025-06-06 00:00:00.000,Complete,Success,10.00
5897,2021,2025-05-07 00:00:00.000,2025-06-06 00:00:00.000,Complete,Success,10.00
5903,2952,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,50.00
5909,2954,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,,50.00
5911,2957,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,,50.00
5918,2917,2025-03-01 00:00:00.000,2025-03-31 00:00:00.000,Complete,Success,80.00
5919,2958,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,32.00
5925,2917,2025-04-01 00:00:00.000,2025-04-30 00:00:00.000,Active,Success,130.00
5930,2959,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,196.00
5934,2960,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,,50.00
5937,2961,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5940,2962,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,,50.00
5942,2963,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,,50.00
5945,2964,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5947,2965,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5954,2969,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,45.00
5955,2970,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5957,2971,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5959,2972,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,46.00
5961,2973,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5962,2974,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,50.00
5964,2975,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5965,2976,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5967,2977,2025-05-06 00:00:00.000,2025-05-06 00:00:00.000,Active,,46.00
5968,2979,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5969,2978,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Cancelled,Success,46.00
5970,2980,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,46.00
5972,2983,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5973,2985,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,46.00
5974,2986,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,50.00
5975,2987,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5977,2988,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5978,2989,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5979,2990,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5980,2991,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,46.00
5982,2992,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5983,2993,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5984,2994,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,50.00
5985,2995,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,46.00
5986,2996,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,,46.00
5987,2997,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5989,2998,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Active,Success,50.00
5991,2999,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,43.00
5992,3000,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,145.00
5995,3001,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,,43.00
6042,3002,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,46.00
6043,3003,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,43.00
6044,3004,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,45.00
6051,3005,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,49.00
6052,3006,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,45.00
6054,3007,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,46.00
6055,3008,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,43.00
6056,3009,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,38.70
6061,3010,2025-04-25 00:00:00.000,2025-05-01 00:00:00.000,Complete,Success,72.80
6063,3011,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,44.00
6064,3012,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,37.50
6065,3013,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,31.50
6082,3015,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,46.00
6092,3016,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,Active,Success,46.00
6147,2835,2025-05-09 00:00:00.000,2025-05-15 00:00:00.000,Complete,,10.00
6148,2712,2025-05-09 00:00:00.000,2025-05-15 00:00:00.000,Active,,10.00
6149,2700,2025-05-09 00:00:00.000,2025-05-15 00:00:00.000,Active,,0.00
6150,2753,2025-05-09 00:00:00.000,2025-05-15 00:00:00.000,Active,,10.00
6162,3019,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,Active,Success,50.00
6164,3020,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,Active,Success,50.00
6167,3021,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,Active,Success,50.00
6168,3022,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,Active,Success,50.00
6171,3023,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,Active,Success,46.00
6172,3024,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,Active,Success,46.00
6253,2025,2025-05-10 00:00:00.000,2025-06-09 00:00:00.000,Active,Success,10.00
6350,2040,2025-05-11 00:00:00.000,2025-06-10 00:00:00.000,Active,Success,10.00
6447,2047,2025-05-12 00:00:00.000,2025-06-11 00:00:00.000,Active,Success,10.00
6467,3026,2025-05-12 00:00:00.000,2025-06-11 00:00:00.000,Active,,16.00
6555,3029,2025-05-13 00:00:00.000,2025-05-19 00:00:00.000,InTrial,,0.00
6573,3032,2025-05-13 00:00:00.000,2025-06-12 00:00:00.000,Active,,24.65
6578,3033,2025-05-13 00:00:00.000,2025-06-12 00:00:00.000,Active,,19.04
6579,3034,2025-05-13 00:00:00.000,2025-06-12 00:00:00.000,Active,Success,10.00
6659,3036,2025-05-14 00:00:00.000,2025-06-13 00:00:00.000,Active,,17.00
6758,3037,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6765,3038,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6766,3039,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6767,3040,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6768,3041,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6779,3042,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6781,3043,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Complete,Success,0.00
6782,3044,2025-05-15 00:00:00.000,2025-06-14 00:00:00.000,Active,,17.00
6783,3045,2025-05-15 00:00:00.000,2025-06-14 00:00:00.000,Active,,17.00
6787,3046,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Active,Success,50.00
6788,3047,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Active,Success,5.52
6789,3048,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Active,Success,29.45
6790,3049,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Active,Success,14.00
6791,3050,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Active,Success,10.00
6792,3051,2025-05-15 00:00:00.000,2025-06-14 00:00:00.000,Active,Success,40.00
6794,3052,2025-05-15 00:00:00.000,2025-06-14 00:00:00.000,Active,Success,30.00
6795,3053,2025-05-15 00:00:00.000,2026-05-14 00:00:00.000,Active,Success,100.00
6803,3054,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Cancelled,Success,29.00
6804,3055,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Cancelled,Success,29.00
6807,3056,2025-05-15 00:00:00.000,2025-05-21 00:00:00.000,Active,,0.00
6855,2696,2025-05-16 00:00:00.000,2025-06-15 00:00:00.000,Active,Success,59.58
6865,3058,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Active,Success,29.00
6866,3059,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Active,Success,23.00
6888,3068,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Active,Success,29.00
6890,3069,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Active,Success,29.00
6894,3071,2025-05-14 00:00:00.000,2025-05-15 00:00:00.000,Active,,29.00
6895,3072,2025-05-16 00:00:00.000,2025-05-17 00:00:00.000,Active,Success,20.00
6896,3073,2025-05-14 00:00:00.000,2025-07-13 00:00:00.000,Active,Success,40.00
6899,3076,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Complete,Success,0.00
6921,3066,2025-05-16 00:00:00.000,9999-12-31 00:00:00.000,Active,Success,12.00
6922,3057,2025-05-16 00:00:00.000,2025-05-22 00:00:00.000,Complete,,0.00
6923,3060,2025-05-16 00:00:00.000,9999-12-31 00:00:00.000,Active,Success,12.00
6924,3061,2025-05-16 00:00:00.000,2025-05-22 00:00:00.000,Complete,Success,21.00
6925,3063,2025-05-16 00:00:00.000,2025-06-15 00:00:00.000,Active,Success,11.20
6926,3031,2025-05-13 00:00:00.000,2025-05-19 00:00:00.000,Complete,,0.00
6927,3065,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Complete,Success,0.00
6928,3064,2025-05-16 00:00:00.000,2025-06-15 00:00:00.000,Active,Success,11.20
6929,3029,2025-05-20 00:00:00.000,2025-05-26 00:00:00.000,Complete,,0.00
6933,3065,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,Complete,Success,20.00
6970,3065,2025-05-17 00:00:00.000,2025-05-17 00:00:00.000,Complete,Success,20.00
6971,3076,2025-05-17 00:00:00.000,2025-05-17 00:00:00.000,Complete,Success,0.00
7068,3078,2025-05-18 00:00:00.000,2025-06-17 00:00:00.000,Active,Success,10.00
7069,3030,2025-05-18 00:00:00.000,2025-05-24 00:00:00.000,Complete,,12.00
7070,3079,2025-05-18 00:00:00.000,2025-06-17 00:00:00.000,Active,Success,0.00
7071,3077,2025-05-18 00:00:00.000,2025-05-18 00:00:00.000,Active,Success,0.00
7118,3080,2025-05-18 00:00:00.000,2025-05-18 00:00:00.000,Complete,Success,29.00
7119,3081,2025-05-18 00:00:00.000,2025-05-18 00:00:00.000,Complete,Success,29.00
7170,3088,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,10.00
7171,3085,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,10.00
7172,3084,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,10.00
7173,3083,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,10.00
7174,3086,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,0.00
7175,3089,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,0.00
7176,3087,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,10.00
7177,3082,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,10.00
7205,3090,2025-05-19 00:00:00.000,2025-05-19 00:00:00.000,Complete,Success,20.00
7206,3081,2025-05-19 00:00:00.000,2025-05-19 00:00:00.000,Complete,Success,20.00
7219,3091,2025-05-19 00:00:00.000,2025-05-19 00:00:00.000,Active,Success,54.15
7221,3092,2025-05-19 00:00:00.000,2025-05-19 00:00:00.000,Active,Success,20.00
7222,3093,2025-05-19 00:00:00.000,2025-05-19 00:00:00.000,Active,Success,18.50
7223,3094,2025-05-19 00:00:00.000,2025-06-18 00:00:00.000,Active,Success,35.00
7224,3095,2025-05-19 00:00:00.000,2025-05-19 00:00:00.000,Active,Success,62.94
7226,3096,2025-05-19 00:00:00.000,2025-05-25 00:00:00.000,Complete,Success,12.00
7282,3098,2025-05-20 00:00:00.000,2025-06-19 00:00:00.000,Active,Success,10.00
7283,3081,2025-05-20 00:00:00.000,2025-05-20 00:00:00.000,Complete,Success,20.00
7284,3097,2025-05-20 00:00:00.000,2025-06-19 00:00:00.000,Active,Success,10.00
7297,3099,2025-05-20 00:00:00.000,2025-05-26 00:00:00.000,Complete,Success,0.00
7311,3103,2025-05-20 00:00:00.000,2025-05-26 00:00:00.000,Complete,Success,0.00
7313,3104,2025-05-20 00:00:00.000,2025-06-19 00:00:00.000,Active,,11.20
7314,3105,2025-05-20 00:00:00.000,2025-06-19 00:00:00.000,Active,,11.20
7315,3106,2025-05-20 00:00:00.000,2025-06-19 00:00:00.000,Active,,11.20
7323,3107,2025-05-20 00:00:00.000,2025-06-19 00:00:00.000,Active,Success,10.00
7327,3109,2025-05-20 00:00:00.000,2025-05-26 00:00:00.000,Complete,,0.00
