SubscriptionId,Number,PlanID,CustomerID,Status,StartDate,NextBillingAt,RenewalDate,EndDate,IsAutoCollection,CreatedOn,EndAction,TotalTermAmount
3013,jess-coupon-plan-3013,187,400,Active,2025-05-08 00:00:00.000,NULL,2025-05-09 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-08 05:43:24.817,2,31.50
3014,jess-coupon-plan-3014,187,184,Active,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,2025-05-09 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-08 08:53:48.450,2,46.00
3015,jess-coupon-plan-3015,187,401,Active,2025-05-08 00:00:00.000,NULL,2025-05-09 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-08 09:40:55.297,2,46.00
3016,jess-coupon-plan-3016,187,402,Active,2025-05-08 00:00:00.000,NULL,2025-05-09 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-08 12:00:41.307,2,46.00
3017,datta---forever-1week-2713,172,133,Active,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,2025-05-16 00:00:00.000,9999-12-31 00:00:00.000,0,2025-05-09 01:08:22.993,2,10.00
3018,datta---forever-1week-2701,172,186,Active,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,2025-05-16 00:00:00.000,9999-12-31 00:00:00.000,0,2025-05-09 01:08:23.323,2,10.00
3019,jess-coupon-plan-3019,187,186,Active,2025-05-09 00:00:00.000,NULL,2025-05-10 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-09 04:19:52.760,2,50.00
3020,jess-coupon-plan-3020,187,186,Active,2025-05-09 00:00:00.000,NULL,2025-05-10 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-09 04:23:54.050,2,50.00
3021,jess-coupon-plan-3021,187,186,Active,2025-05-09 00:00:00.000,NULL,2025-05-10 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-09 04:57:14.197,2,50.00
3022,jess-coupon-plan-3022,187,186,Active,2025-05-09 00:00:00.000,NULL,2025-05-10 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-09 05:01:47.760,2,50.00
3023,jess-coupon-plan-3023,187,111,Active,2025-05-09 00:00:00.000,NULL,2025-05-10 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-09 05:20:31.390,2,46.00
3024,jess-coupon-plan-3024,187,111,Active,2025-05-09 00:00:00.000,NULL,2025-05-10 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-09 05:31:27.413,2,46.00
3025,ab--1-bc-ap-on-pi-off-3025,40,401,Active,2025-05-09 00:00:00.000,2025-05-09 00:00:00.000,NULL,2025-06-08 00:00:00.000,1,2025-05-09 06:26:47.893,3,4.20
3026,addons-3026,41,184,NonRenew,2025-05-12 00:00:00.000,NULL,NULL,2025-06-11 00:00:00.000,0,2025-05-12 06:15:04.100,3,16.00
3027,jrc-renew-expired-plan-3027,183,195,Future,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,NULL,2025-05-22 00:00:00.000,0,2025-05-12 15:27:22.033,3,72.80
3028,datta---billing-cycle-start---weekly-3028,199,195,Future,2025-05-25 00:00:00.000,2025-05-25 00:00:00.000,NULL,2025-05-31 00:00:00.000,0,2025-05-12 16:26:05.840,3,12.00
3029,datta---billing-cycle-start---weekly--trial-3029,200,195,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-05-26 00:00:00.000,0,2025-05-13 03:51:07.720,3,0.00
3030,datta---billing-cycle-start---weekly-3030,199,195,Renewed,2025-05-18 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,0,2025-05-13 03:56:30.160,2,12.00
3031,datta---billing-cycle-start---weekly-2-3031,200,195,Expired,2025-05-13 00:00:00.000,NULL,NULL,2025-05-19 00:00:00.000,0,2025-05-13 05:44:19.503,3,0.00
3032,ab-1-bc-ap-off-pi-off-3032,39,186,NonRenew,2025-05-13 00:00:00.000,NULL,NULL,2025-06-12 00:00:00.000,0,2025-05-13 09:02:59.813,3,24.65
3033,ab-1-bc-ap-off-pi-off-3033,39,186,NonRenew,2025-05-13 00:00:00.000,NULL,NULL,2025-06-12 00:00:00.000,0,2025-05-13 09:50:33.410,3,19.04
3034,datta---12-bc-1-month-expire-3034,45,186,Active,2025-05-13 00:00:00.000,2025-05-13 00:00:00.000,NULL,2025-06-12 00:00:00.000,1,2025-05-13 09:51:47.573,3,20.00
3035,datta---12-bc-1-month-expire-3035,45,405,Active,2025-05-13 00:00:00.000,2025-05-13 00:00:00.000,NULL,2025-06-12 00:00:00.000,1,2025-05-13 10:06:28.643,3,10.00
3036,addons-3036,41,111,NonRenew,2025-05-14 00:00:00.000,NULL,NULL,2025-06-13 00:00:00.000,0,2025-05-14 05:46:19.047,3,17.00
3037,hv-plan1-3037,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 06:18:00.950,1,0.00
3038,hv-plan1-3038,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 07:38:16.470,1,0.00
3039,hv-plan1-3039,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 07:39:55.947,1,0.00
3040,hv-plan1-3040,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 07:41:17.227,1,0.00
3041,hv-plan1-3041,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 07:42:35.820,1,0.00
3042,hv-plan1-3042,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 10:19:48.110,1,0.00
3043,hv-plan1-3043,115,184,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-15 10:22:20.117,1,0.00
3044,addons-3044,41,184,NonRenew,2025-05-15 00:00:00.000,NULL,NULL,2025-06-14 00:00:00.000,0,2025-05-15 10:23:53.193,3,17.00
3045,addons-3045,41,184,NonRenew,2025-05-15 00:00:00.000,NULL,NULL,2025-06-14 00:00:00.000,0,2025-05-15 10:24:56.220,3,17.00
3046,imaget-3046,9,406,Active,2025-05-15 00:00:00.000,NULL,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,1,2025-05-15 11:05:31.523,1,50.00
3047,imaget-3047,9,406,Active,2025-05-15 00:00:00.000,2025-05-16 00:00:00.000,NULL,2025-05-16 00:00:00.000,1,2025-05-15 11:09:17.020,3,27.52
3048,imaget-3048,9,406,Active,2025-05-15 00:00:00.000,NULL,2025-05-16 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-15 11:13:04.357,2,29.45
3049,tweek-3049,152,407,Active,2025-05-15 00:00:00.000,2025-05-22 00:00:00.000,NULL,2025-05-28 00:00:00.000,1,2025-05-15 11:16:07.953,3,28.00
3050,tweek-3050,152,407,Active,2025-05-15 00:00:00.000,NULL,2025-05-22 00:00:00.000,2025-05-28 00:00:00.000,1,2025-05-15 11:16:32.860,1,10.00
3051,sp-ps-1month--3051,34,408,Active,2025-05-15 00:00:00.000,NULL,2025-06-15 00:00:00.000,2025-07-14 00:00:00.000,1,2025-05-15 11:20:03.180,1,40.00
3052,sp-ps-1month--3052,34,408,NonRenew,2025-05-15 00:00:00.000,NULL,NULL,2025-06-14 00:00:00.000,1,2025-05-15 11:21:49.310,3,30.00
3053,tp-news-1-year-3053,95,409,NonRenew,2025-05-15 00:00:00.000,NULL,NULL,2026-05-14 00:00:00.000,1,2025-05-15 11:23:13.070,3,100.00
3054,imaget-3054,9,410,Cancelled,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,NULL,2025-05-19 00:00:00.000,1,2025-05-15 13:15:03.943,3,109.00
3055,imaget-3055,9,410,Cancelled,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,NULL,2025-05-16 00:00:00.000,1,2025-05-15 13:16:44.890,1,29.00
3056,kylecomp-3056,87,411,Active,2025-05-15 00:00:00.000,2025-05-22 00:00:00.000,NULL,2025-05-28 00:00:00.000,0,2025-05-15 13:40:48.590,3,0.00
3057,datta---forever-1week-2714,172,133,Renewed,2025-05-16 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,0,2025-05-16 01:08:37.617,2,10.00
3058,imaget-3058,9,403,Active,2025-05-16 00:00:00.000,NULL,2025-05-17 00:00:00.000,2025-05-17 00:00:00.000,1,2025-05-16 03:45:22.623,1,29.00
3059,tnew-plan-3059,205,403,Active,2025-05-16 00:00:00.000,NULL,2025-05-17 00:00:00.000,2025-05-17 00:00:00.000,1,2025-05-16 03:47:50.217,1,23.00
3060,ab--untilcancelled---ap-on-pi-on-3060,43,13,Active,2025-05-16 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-16 04:40:58.843,4,12.00
3061,t-billing-cycle--3061,13,13,Renewed,2025-05-16 00:00:00.000,NULL,NULL,2025-06-12 00:00:00.000,1,2025-05-16 06:56:15.193,1,38.00
3062,kylemonthly-3062,204,13,Future,2025-06-16 00:00:00.000,2025-06-16 00:00:00.000,2025-08-16 00:00:00.000,2025-10-15 00:00:00.000,1,2025-05-16 06:57:03.507,1,58.00
3063,ab--1-bc-ap-on-pi-off-3063,40,13,NonRenew,2025-05-16 00:00:00.000,NULL,NULL,2025-06-15 00:00:00.000,1,2025-05-16 07:05:18.353,3,11.20
3064,ab--1-bc-ap-on-pi-off-3064,40,13,NonRenew,2025-05-16 00:00:00.000,NULL,NULL,2025-06-15 00:00:00.000,1,2025-05-16 07:17:07.300,3,11.20
3065,imaget-3065,9,13,Expired,2025-05-15 00:00:00.000,NULL,NULL,2025-05-17 00:00:00.000,1,2025-05-16 07:25:11.290,3,40.00
3066,ab--untilcancelled---ap-on-pi-on-3066,43,13,Active,2025-05-16 00:00:00.000,NULL,NULL,9999-12-31 00:00:00.000,1,2025-05-16 07:42:32.663,4,12.00
3067,ab--1-bc-ap-on-pi-off-3067,40,413,Active,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,NULL,2025-06-15 00:00:00.000,1,2025-05-16 08:05:44.573,3,11.20
3068,imaget-3068,9,414,Active,2025-05-16 00:00:00.000,2025-05-17 00:00:00.000,NULL,2025-05-18 00:00:00.000,1,2025-05-16 09:04:13.090,3,69.00
3069,imaget-3069,9,414,Active,2025-05-16 00:00:00.000,NULL,2025-05-17 00:00:00.000,2025-05-17 00:00:00.000,1,2025-05-16 09:08:31.047,1,29.00
3070,kylemonthly-3070,204,415,Active,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,2025-07-16 00:00:00.000,2025-09-15 00:00:00.000,1,2025-05-16 09:28:21.740,1,58.00
3071,imaget-3071,9,414,Active,2025-05-14 00:00:00.000,NULL,2025-05-16 00:00:00.000,2025-05-17 00:00:00.000,0,2025-05-16 09:52:41.317,1,29.00
3072,imaget-3072,9,414,Active,2025-05-16 00:00:00.000,2025-05-18 00:00:00.000,NULL,2025-05-21 00:00:00.000,1,2025-05-16 09:59:08.387,3,60.00
3073,sp-ps-1month--3073,34,414,Active,2025-05-14 00:00:00.000,2025-07-14 00:00:00.000,NULL,2025-09-13 00:00:00.000,1,2025-05-16 10:01:42.663,3,70.00
3074,kylemonthly-3074,204,416,Active,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,2025-07-16 00:00:00.000,2025-09-15 00:00:00.000,1,2025-05-16 10:23:03.307,1,58.00
3075,kyleyearly-3075,206,417,Active,2025-05-16 00:00:00.000,2025-05-16 00:00:00.000,NULL,2025-05-29 00:00:00.000,1,2025-05-16 10:24:29.977,3,12.00
3076,kyle-max-quantity-addon-3076,66,186,Renewed,2025-05-16 00:00:00.000,NULL,NULL,2025-05-19 00:00:00.000,1,2025-05-16 10:34:02.940,1,0.00
3077,kyle-max-quantity-addon-3076,66,186,Active,2025-05-18 00:00:00.000,2025-05-19 00:00:00.000,NULL,2025-05-19 00:00:00.000,1,2025-05-18 01:08:21.990,3,0.00
3078,test-plan-cb-2623,38,1,Active,2025-05-18 00:00:00.000,2025-06-18 00:00:00.000,NULL,2025-07-17 00:00:00.000,1,2025-05-18 01:08:22.193,3,20.00
3079,test-plan-cb-2616,38,1,Active,2025-05-18 00:00:00.000,2025-06-18 00:00:00.000,NULL,2025-07-17 00:00:00.000,1,2025-05-18 01:08:22.263,3,10.00
3080,imaget-3080,9,412,Expired,2025-05-18 00:00:00.000,NULL,NULL,2025-05-19 00:00:00.000,1,2025-05-18 12:53:43.093,1,29.00
3081,imaget-3081,9,412,Expired,2025-05-18 00:00:00.000,NULL,NULL,2025-05-20 00:00:00.000,1,2025-05-18 12:54:06.677,3,69.00
3082,test-plan-cb-2606,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:38.233,3,20.00
3083,test-plan-cb-2618,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:38.530,3,20.00
3084,test-plan-cb-2620,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:38.730,3,20.00
3085,test-plan-cb-2611,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:38.933,3,20.00
3086,test-plan-cb-2619,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:39.137,3,10.00
3087,test-plan-cb-2617,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:39.353,3,20.00
3088,test-plan-cb-2610,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:39.553,3,20.00
3089,test-plan-cb-2607,38,1,Active,2025-05-19 00:00:00.000,2025-06-19 00:00:00.000,NULL,2025-07-18 00:00:00.000,1,2025-05-19 01:08:39.747,3,10.00
3090,imaget-3080,9,412,Expired,2025-05-19 00:00:00.000,NULL,NULL,2025-05-19 00:00:00.000,1,2025-05-19 07:53:38.077,3,20.00
3091,imaget-3091,9,419,Active,2025-05-19 00:00:00.000,NULL,2025-05-20 00:00:00.000,2025-05-20 00:00:00.000,1,2025-05-19 11:20:15.920,1,54.15
3092,imaget-3092,9,419,Active,2025-05-19 00:00:00.000,2025-05-20 00:00:00.000,NULL,2025-05-21 00:00:00.000,1,2025-05-19 11:21:53.630,3,60.00
3093,imaget-3093,9,419,Active,2025-05-19 00:00:00.000,NULL,2025-05-20 00:00:00.000,9999-12-31 00:00:00.000,1,2025-05-19 11:22:25.817,2,18.50
3094,kylemonthly-3094,204,420,Active,2025-05-19 00:00:00.000,NULL,2025-06-19 00:00:00.000,2025-07-18 00:00:00.000,1,2025-05-19 11:30:36.747,1,35.00
3095,bijjigift-plan-3095,116,420,Active,2025-05-19 00:00:00.000,2025-05-20 00:00:00.000,NULL,2025-05-20 00:00:00.000,1,2025-05-19 11:32:28.650,3,121.62
3096,kyleyearly-3096,206,355,Expired,2025-05-19 00:00:00.000,NULL,NULL,2025-06-01 00:00:00.000,1,2025-05-19 11:35:23.627,3,12.00
3097,test-plan-cb-2603,38,1,Active,2025-05-20 00:00:00.000,2025-06-20 00:00:00.000,NULL,2025-07-19 00:00:00.000,1,2025-05-20 01:08:21.667,3,20.00
3098,test-plan-cb-2613,38,1,Active,2025-05-20 00:00:00.000,2025-06-20 00:00:00.000,NULL,2025-07-19 00:00:00.000,1,2025-05-20 01:08:21.793,3,20.00
3099,hv-plan1-3099,115,412,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-20 04:30:42.000,1,0.00
3100,kylemonthly-3100,204,186,Active,2025-05-20 00:00:00.000,2025-06-20 00:00:00.000,2025-07-20 00:00:00.000,2025-09-19 00:00:00.000,1,2025-05-20 05:14:22.033,1,158.40
3101,datta---12-bc-1-month-expire-3101,45,195,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,1,2025-05-20 07:19:19.917,3,0.00
3102,datta---12-bc-1-month-expire-3102,45,195,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,1,2025-05-20 07:19:19.937,3,10.00
3103,hv-plan1-3103,115,412,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-20 07:42:44.323,1,0.00
3104,ab--1-bc-ap-on-pi-off-3104,40,412,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,0,2025-05-20 07:52:00.870,3,11.20
3105,ab--1-bc-ap-on-pi-off-3105,40,412,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,0,2025-05-20 07:52:19.213,3,11.20
3106,ab--1-bc-ap-on-pi-off-3106,40,412,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,0,2025-05-20 07:52:42.400,3,11.20
3107,datta---12-bc-1-month-expire-3107,45,195,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,1,2025-05-20 09:45:31.720,3,10.00
3108,datta---12-bc-1-month-expire-3108,45,195,NonRenew,2025-05-20 00:00:00.000,NULL,NULL,2025-06-19 00:00:00.000,1,2025-05-20 09:45:31.727,3,10.00
3109,hv-plan1-3109,115,412,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-20 10:32:37.443,1,0.00
3110,hv-plan1-3110,115,412,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-20 10:33:01.883,1,0.00
3111,hv-plan1-3111,115,412,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-20 10:34:51.550,1,0.00
3112,hv-plan1-3112,115,412,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-20 11:13:31.260,1,0.00
3113,hv-plan1-3113,115,184,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-20 11:19:22.177,1,0.00
3114,hv-plan1-3114,115,184,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-20 11:19:58.160,1,0.00
3115,hv-plan1-3115,115,184,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,0,2025-05-20 11:22:07.797,1,0.00
3116,hv-plan1-3116,115,184,Expired,2025-05-20 00:00:00.000,NULL,NULL,2025-06-02 00:00:00.000,1,2025-05-20 11:26:55.143,1,0.00
3117,hv-plan1-3040,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.277,3,0.00
3118,hv-plan1-3038,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.477,3,0.00
3119,hv-plan1-3042,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.580,3,0.00
3120,hv-plan1-3041,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.660,3,0.00
3121,hv-plan1-3043,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.753,3,0.00
3122,hv-plan1-3037,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.830,3,0.00
3123,hv-plan1-3039,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-05-28 00:00:00.000,1,2025-05-22 01:08:21.913,3,0.00
3124,hv-plan1-3124,115,412,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 09:44:23.267,1,0.00
3125,hv-plan1-3125,115,412,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 09:53:07.950,1,0.00
3126,hv-plan1-3126,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 09:54:21.390,1,0.00
3127,hv-plan1-3127,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 10:03:24.117,1,0.00
3128,hv-plan1-3128,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:04:15.240,1,0.00
3129,hv-plan1-3129,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:05:39.360,1,0.00
3130,hv-plan1-3130,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:06:06.143,1,0.00
3131,hv-plan1-3131,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:10:11.343,1,0.00
3132,hv-plan1-3132,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:13:59.530,1,0.00
3133,hv-plan1-3133,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:33:12.273,1,0.00
3134,hv-plan1-3134,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:35:08.460,1,0.00
3135,hv-plan1-3135,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:42:32.290,1,0.00
3136,hv-plan1-3136,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:43:44.820,1,0.00
3137,hv-plan1-3137,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:45:09.333,1,0.00
3138,hv-plan1-3138,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:54:16.160,1,0.00
3139,hv-plan1-3139,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:54:58.250,1,0.00
3140,hv-plan1-3140,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 11:57:14.620,1,0.00
3141,ab--1-bc-ap-on-pi-off-3141,40,184,NonRenew,2025-05-22 00:00:00.000,NULL,NULL,2025-06-21 00:00:00.000,0,2025-05-22 11:58:11.710,3,11.20
3142,hv-plan1-3142,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 12:21:55.507,1,0.00
3143,hv-plan1-3143,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 12:28:12.913,1,0.00
3144,hv-plan1-3144,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 12:36:05.057,1,0.00
3145,hv-plan1-3145,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 12:37:12.847,1,0.00
3146,hv-plan1-3146,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 12:55:48.240,1,0.00
3147,hv-plan1-3147,115,184,Expired,2025-05-22 00:00:00.000,NULL,NULL,2025-06-04 00:00:00.000,1,2025-05-22 13:00:27.260,1,0.00
3148,amit-comp-5-3148,70,195,Active,2025-05-23 00:00:00.000,NULL,2025-07-23 00:00:00.000,2025-09-22 00:00:00.000,0,2025-05-23 01:55:54.890,1,0.00
3149,amit-comp-5-3149,70,133,Active,2025-05-23 00:00:00.000,NULL,2025-07-23 00:00:00.000,2025-09-22 00:00:00.000,0,2025-05-23 01:55:54.883,1,0.00
3150,demo-plan-comp-5-3150,77,133,Active,2025-05-23 00:00:00.000,2025-09-23 00:00:00.000,2026-05-23 00:00:00.000,2027-05-22 00:00:00.000,0,2025-05-23 01:56:37.153,1,0.00
3151,amit-comp-5-3151,70,133,Active,2025-05-23 00:00:00.000,2025-07-23 00:00:00.000,2025-09-23 00:00:00.000,2026-01-22 00:00:00.000,0,2025-05-23 02:06:22.053,1,0.00
3152,amit-comp-5-3152,70,195,Active,2025-05-23 00:00:00.000,2025-07-23 00:00:00.000,2025-09-23 00:00:00.000,2026-01-22 00:00:00.000,0,2025-05-23 02:06:22.060,1,0.00
3153,amit-comp-5-3153,70,133,Active,2025-05-23 00:00:00.000,2025-07-23 00:00:00.000,2025-09-23 00:00:00.000,2026-01-22 00:00:00.000,0,2025-05-23 02:06:40.960,1,0.00
3154,hv-plan1-3154,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 02:32:42.383,1,0.00
3155,hv-plan1-3155,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 02:33:23.660,1,0.00
3156,hv-plan1-3156,115,184,Renewed,2025-06-02 00:00:00.000,NULL,NULL,2025-06-15 00:00:00.000,1,2025-05-23 03:08:34.213,1,0.00
3157,hv-plan1-3157,115,160,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-23 04:19:17.347,1,0.00
3158,hv-plan1-3158,115,142,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-23 04:19:17.370,1,0.00
3159,hv-plan1-3159,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 04:36:11.187,1,0.00
3160,hv-plan1-3160,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 04:36:31.657,1,0.00
3161,hv-plan1-3161,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 04:37:59.660,1,0.00
3162,hv-plan1-3162,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 04:38:52.220,1,0.00
3163,hv-plan1-3163,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 04:41:26.730,1,0.00
3164,hv-plan1-3164,115,160,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-23 04:47:25.473,1,0.00
3165,hv-plan1-3165,115,142,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-23 04:47:25.487,1,0.00
3166,hv-plan1-3166,115,184,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,1,2025-05-23 07:29:05.390,1,0.00
3167,hv-plan1-3167,115,403,Active,2025-05-23 00:00:00.000,NULL,2025-05-30 00:00:00.000,2025-06-05 00:00:00.000,1,2025-05-23 07:29:56.473,1,0.00
3168,hv-plan1-3168,115,160,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-23 07:41:00.100,1,0.00
3169,hv-plan1-3169,115,142,Expired,2025-05-23 00:00:00.000,NULL,NULL,2025-06-05 00:00:00.000,0,2025-05-23 07:41:00.103,1,0.00
